"OTU_46" "Unassigned" "" "" "" "" "" ""
"OTU_47" "Unassigned" "" "" "" "" "" ""
"OTU_48" "Unassigned" "" "" "" "" "" ""
"OTU_49" "Unassigned" "" "" "" "" "" ""
"OTU_50" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Actinomycetales" "f__Actinomycetaceae" "g__Actinomyces" ""
"OTU_51" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Tannerellaceae" "g__Parabacteroides" "s__uncultured_organism"
"OTU_52" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_longum"
"OTU_53" "k__Bacteria" "p__Actinobacteriota" "c__Coriobacteriia" "o__Coriobacteriales" "f__Coriobacteriaceae" "g__Collinsella" "s__uncultured_bacterium"
"OTU_54" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Actinomycetales" "f__Actinomycetaceae" "g__Actinomyces" ""
"OTU_55" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_56" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_57" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_dentium"
"OTU_58" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" ""
"OTU_59" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Streptococcaceae" "g__Streptococcus" "s__uncultured_bacterium"
"OTU_60" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_pseudocatenulatum"
"OTU_61" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_adolescentis"
"OTU_62" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" ""
"OTU_63" "k__Bacteria" "p__Firmicutes" "c__Negativicutes" "o__Veillonellales-Selenomonadales" "" "" ""
"OTU_64" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" ""
"OTU_65" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_dentium"
"OTU_66" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_67" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_68" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_longum"
"OTU_69" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_bifidum"
"OTU_70" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Enterobacterales" "f__Enterobacteriaceae" "g__Escherichia-Shigella" "s__Escherichia_coli"
"OTU_71" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_72" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Enterococcaceae" "g__Enterococcus" "s__Enterococcus_faecalis"
"OTU_73" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" ""
"OTU_74" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Enterobacterales" "f__Enterobacteriaceae" "" ""
"OTU_75" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Streptococcaceae" "g__Streptococcus" "s__Streptococcus_salivarius"
"OTU_76" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_77" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Streptococcaceae" "g__Streptococcus" "s__Streptococcus_suis"
"OTU_78" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__Bacteroides_vulgatus"
"OTU_79" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_bifidum"
"OTU_80" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Enterobacterales" "f__Enterobacteriaceae" "" ""
"OTU_81" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_bifidum"
"OTU_82" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" ""
"OTU_83" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Enterobacterales" "f__Enterobacteriaceae" "g__Escherichia-Shigella" ""
"OTU_84" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_85" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Clostridiales" "f__Clostridiaceae" "g__Clostridium_sensu_stricto_18" "s__Clostridium_botulinum"
"OTU_86" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Actinomycetales" "f__Actinomycetaceae" "g__Actinomyces" ""
"OTU_87" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Bacillales" "f__Bacillaceae" "g__Bacillus" "s__Bacillus_pumilus"
"OTU_88" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_89" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lacticaseibacillus" "s__Lactobacillus_rhamnosus"
"OTU_90" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_dentium"
"OTU_91" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__uncultured_organism"
"OTU_92" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_bifidum"
"OTU_93" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Ruminococcus]_gnavus_group" "s__uncultured_organism"
"OTU_94" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_breve"
"OTU_95" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Enterobacterales" "f__Enterobacteriaceae" "g__Escherichia-Shigella" "s__uncultured_bacterium"
"OTU_96" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_longum"
"OTU_97" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_bifidum"
"OTU_98" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Clostridiales" "f__Clostridiaceae" "g__Clostridium_sensu_stricto_1" "s__uncultured_bacterium"
"OTU_99" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__uncultured_bacterium"
"OTU_100" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__uncultured_bacterium"
"OTU_101" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Burkholderiales" "f__Neisseriaceae" "" ""
"OTU_102" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Tannerellaceae" "g__Parabacteroides" ""
"OTU_103" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_longum"
"OTU_104" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Actinomycetales" "f__Actinomycetaceae" "g__Actinomyces" ""
"OTU_105" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" ""
"OTU_106" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Anaerococcus" "s__uncultured_bacterium"
"OTU_107" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "g__Prevotella" "s__uncultured_bacterium"
"OTU_108" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" ""
"OTU_109" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Fenollaria" "s__uncultured_bacterium"
"OTU_110" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Limosilactobacillus" ""
"OTU_111" "Unassigned" "" "" "" "" "" ""
"OTU_112" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Anaerovoracaceae" "g__Family_XIII_AD3011_group" "s__uncultured_bacterium"
"OTU_113" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" ""
"OTU_114" "k__Bacteria" "p__Actinobacteriota" "c__Coriobacteriia" "o__Coriobacteriales" "f__Atopobiaceae" "g__Atopobium" ""
"OTU_115" "k__Bacteria" "p__Actinobacteriota" "c__Coriobacteriia" "o__Coriobacteriales" "f__Atopobiaceae" "g__Atopobium" ""
"OTU_116" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" "s__uncultured_bacterium"
"OTU_117" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_118" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Agathobacter" ""
"OTU_119" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Peptostreptococcaceae" "g__Peptostreptococcus" ""
"OTU_120" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_121" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Lachnospiraceae_NK4A136_group" ""
"OTU_122" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__uncultured_organism"
"OTU_123" "Unassigned" "" "" "" "" "" ""
"OTU_124" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Coprococcus" "s__uncultured_bacterium"
"OTU_125" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Actinomycetales" "f__Actinomycetaceae" "g__Actinomyces" ""
"OTU_126" "Unassigned" "" "" "" "" "" ""
"OTU_127" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lactobacillus" "s__uncultured_bacterium"
"OTU_128" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Mycoplasmatales" "f__Mycoplasmataceae" "g__Ureaplasma" "s__Ureaplasma_parvum"
"OTU_129" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lactobacillus" "s__uncultured_bacterium"
"OTU_130" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" "s__uncultured_bacterium"
"OTU_131" "Unassigned" "" "" "" "" "" ""
"OTU_132" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" "s__uncultured_bacterium"
"OTU_133" "Unassigned" "" "" "" "" "" ""
"OTU_134" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Gardnerella" "s__Gardnerella_vaginalis"
"OTU_135" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lactobacillus" "s__uncultured_bacterium"
"OTU_136" "Unassigned" "" "" "" "" "" ""
"OTU_137" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Anaerococcus" ""
"OTU_138" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Actinomycetales" "f__Actinomycetaceae" "g__Actinomyces" ""
"OTU_139" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Corynebacteriales" "f__Corynebacteriaceae" "g__Corynebacterium" ""
"OTU_140" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Porphyromonadaceae" "g__Porphyromonas" "s__uncultured_bacterium"
"OTU_141" "Unassigned" "" "" "" "" "" ""
"OTU_142" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lactobacillus" "s__Lactobacillus_crispatus"
"OTU_143" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Faecalibacterium" "s__uncultured_bacterium"
"OTU_144" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "" ""
"OTU_145" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "" ""
"OTU_146" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Anaerovoracaceae" "g__Mogibacterium" ""
"OTU_147" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Murdochiella" ""
"OTU_148" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Christensenellales" "f__Christensenellaceae" "g__Christensenellaceae_R-7_group" "s__uncultured_bacterium"
"OTU_149" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Prevotellaceae" "g__Prevotella" "s__Prevotella_bivia"
"OTU_150" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Anaerococcus" "s__uncultured_bacterium"
"OTU_151" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Peptostreptococcales-Tissierellales" "f__Family_XI" "g__Peptoniphilus" ""
"OTU_152" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Agathobacter" ""
"OTU_153" "Unassigned" "" "" "" "" "" ""
"OTU_154" "Unassigned" "" "" "" "" "" ""
"OTU_155" "Unassigned" "" "" "" "" "" ""
"OTU_156" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Clostridiales" "f__Clostridiaceae" "g__Clostridium_sensu_stricto_1" "s__Clostridium_perfringens"
"OTU_157" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Erysipelotrichales" "f__Erysipelatoclostridiaceae" "g__Erysipelatoclostridium" ""
"OTU_158" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "" "" "" ""
"OTU_159" "Unassigned" "" "" "" "" "" ""
"OTU_160" "Unassigned" "" "" "" "" "" ""
"OTU_161" "Unassigned" "" "" "" "" "" ""
"OTU_162" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" "s__uncultured_organism"
"OTU_163" "Unassigned" "" "" "" "" "" ""
"OTU_164" "Unassigned" "" "" "" "" "" ""
"OTU_165" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_animalis"
"OTU_166" "Unassigned" "" "" "" "" "" ""
"OTU_167" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lacticaseibacillus" "s__Lactobacillus_paracasei"
"OTU_168" "Unassigned" "" "" "" "" "" ""
"OTU_169" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_animalis"
"OTU_170" "Unassigned" "" "" "" "" "" ""
"OTU_171" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_animalis"
"OTU_172" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Staphylococcales" "f__Gemellaceae" "g__Gemella" "s__uncultured_bacterium"
"OTU_173" "Unassigned" "" "" "" "" "" ""
"OTU_174" "Unassigned" "" "" "" "" "" ""
"OTU_175" "Unassigned" "" "" "" "" "" ""
"OTU_176" "Unassigned" "" "" "" "" "" ""
"OTU_177" "Unassigned" "" "" "" "" "" ""
"OTU_178" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Staphylococcales" "f__Staphylococcaceae" "g__Staphylococcus" ""
"OTU_179" "Unassigned" "" "" "" "" "" ""
"OTU_180" "Unassigned" "" "" "" "" "" ""
"OTU_181" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_182" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Erysipelotrichales" "f__Erysipelatoclostridiaceae" "g__Erysipelatoclostridium" ""
"OTU_183" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Micrococcales" "f__Micrococcaceae" "g__Rothia" ""
"OTU_184" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Erysipelotrichales" "f__Erysipelatoclostridiaceae" "g__Erysipelatoclostridium" ""
"OTU_185" "Unassigned" "" "" "" "" "" ""
"OTU_186" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Oscillospirales" "f__Ruminococcaceae" "g__Faecalibacterium" "s__uncultured_bacterium"
"OTU_187" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__Blautia" ""
"OTU_188" "Unassigned" "" "" "" "" "" ""
"OTU_189" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Lactobacillaceae" "g__Lacticaseibacillus" "s__Lactobacillus_paracasei"
"OTU_190" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Pseudomonadales" "f__Pseudomonadaceae" "g__Pseudomonas" "s__Pseudomonas_putida"
"OTU_191" "Unassigned" "" "" "" "" "" ""
"OTU_192" "Unassigned" "" "" "" "" "" ""
"OTU_193" "Unassigned" "" "" "" "" "" ""
"OTU_194" "Unassigned" "" "" "" "" "" ""
"OTU_195" "Unassigned" "" "" "" "" "" ""
"OTU_196" "Unassigned" "" "" "" "" "" ""
"OTU_197" "Unassigned" "" "" "" "" "" ""
"OTU_198" "Unassigned" "" "" "" "" "" ""
"OTU_199" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Streptococcaceae" "g__Streptococcus" ""
"OTU_200" "Unassigned" "" "" "" "" "" ""
"OTU_201" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Clostridiales" "f__Clostridiaceae" "g__Clostridium_sensu_stricto_1" "s__uncultured_bacterium"
"OTU_202" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_bifidum"
"OTU_203" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Streptococcaceae" "g__Streptococcus" ""
"OTU_204" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Lactobacillales" "f__Enterococcaceae" "g__Enterococcus" ""
"OTU_205" "k__Bacteria" "p__Bacteroidota" "c__Bacteroidia" "o__Bacteroidales" "f__Bacteroidaceae" "g__Bacteroides" ""
"OTU_206" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_breve"
"OTU_207" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_bifidum"
"OTU_208" "k__Bacteria" "p__Proteobacteria" "c__Gammaproteobacteria" "o__Enterobacterales" "f__Enterobacteriaceae" "g__Escherichia-Shigella" "s__Escherichia_coli"
"OTU_209" "k__Bacteria" "p__Firmicutes" "c__Bacilli" "o__Erysipelotrichales" "f__Erysipelatoclostridiaceae" "g__Erysipelatoclostridium" ""
"OTU_210" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_breve"
"OTU_211" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_longum"
"OTU_212" "k__Bacteria" "p__Firmicutes" "c__Clostridia" "o__Lachnospirales" "f__Lachnospiraceae" "g__[Ruminococcus]_gnavus_group" "s__uncultured_organism"
"OTU_213" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_dentium"
"OTU_214" "k__Bacteria" "p__Actinobacteriota" "c__Actinobacteria" "o__Bifidobacteriales" "f__Bifidobacteriaceae" "g__Bifidobacterium" "s__Bifidobacterium_bifidum"
